video_path,condition,duration,dyad,mouth_fit,eye_fit,genuineness,category,block,audio_path
./stimuli/nods/19_17_2_25_2.mov,fake,10,19,-0.3062581015621111,0.3018231666755847,0.25,cr,nods,./stimuli/audio/19/17_2_25_2_audio.wav
./stimuli/original/45_46_1_47_1.mov,fake,10,45,-0.26192066238859296,0.2611161119528825,0.0,cr,original,./stimuli/audio/45/46_1_47_1_audio.wav
./stimuli/mouth/45_46_1_47_1.mov,fake,10,45,-0.26192066238859296,0.2611161119528825,0.0,cr,mouth,./stimuli/audio/45/46_1_47_1_audio.wav
./stimuli/eyes/45_46_1_47_1.mov,fake,10,45,-0.26192066238859296,0.2611161119528825,0.0,cr,eyes,./stimuli/audio/45/46_1_47_1_audio.wav
./stimuli/nods/45_46_1_47_1.mov,fake,10,45,-0.26192066238859296,0.2611161119528825,0.0,cr,nods,./stimuli/audio/45/46_1_47_1_audio.wav
./stimuli/original/10_3_6.mov,fake,6,10,-0.3597339671539078,0.153488504955574,0.3333333333333333,cr,original,./stimuli/audio/10/3_6_audio.wav
./stimuli/mouth/10_3_6.mov,fake,6,10,-0.3597339671539078,0.153488504955574,0.3333333333333333,cr,mouth,./stimuli/audio/10/3_6_audio.wav
./stimuli/eyes/10_3_6.mov,fake,6,10,-0.3597339671539078,0.153488504955574,0.3333333333333333,cr,eyes,./stimuli/audio/10/3_6_audio.wav
./stimuli/nods/10_3_6.mov,fake,6,10,-0.3597339671539078,0.153488504955574,0.3333333333333333,cr,nods,./stimuli/audio/10/3_6_audio.wav
./stimuli/original/31_5_9.mov,fake,8,31,-0.3194713972959606,0.30648918937054725,0.25,cr,original,./stimuli/audio/31/5_9_audio.wav
./stimuli/mouth/31_5_9.mov,fake,8,31,-0.3194713972959606,0.30648918937054725,0.25,cr,mouth,./stimuli/audio/31/5_9_audio.wav
./stimuli/eyes/31_5_9.mov,fake,8,31,-0.3194713972959606,0.30648918937054725,0.25,cr,eyes,./stimuli/audio/31/5_9_audio.wav
./stimuli/nods/31_5_9.mov,fake,8,31,-0.3194713972959606,0.30648918937054725,0.25,cr,nods,./stimuli/audio/31/5_9_audio.wav
./stimuli/original/40_5_8.mov,fake,10,40,-0.1760169325241136,0.34136273084577456,0.2,cr,original,./stimuli/audio/40/5_8_audio.wav
./stimuli/mouth/40_5_8.mov,fake,10,40,-0.1760169325241136,0.34136273084577456,0.2,cr,mouth,./stimuli/audio/40/5_8_audio.wav
./stimuli/eyes/40_5_8.mov,fake,10,40,-0.1760169325241136,0.34136273084577456,0.2,cr,eyes,./stimuli/audio/40/5_8_audio.wav
./stimuli/nods/40_5_8.mov,fake,10,40,-0.1760169325241136,0.34136273084577456,0.2,cr,nods,./stimuli/audio/40/5_8_audio.wav
./stimuli/original/54_2_6.mov,fake,9,54,-0.29618043652047055,0.3949913972066293,0.25,cr,original,./stimuli/audio/54/2_6_audio.wav
./stimuli/mouth/54_2_6.mov,fake,9,54,-0.29618043652047055,0.3949913972066293,0.25,cr,mouth,./stimuli/audio/54/2_6_audio.wav
./stimuli/eyes/54_2_6.mov,fake,9,54,-0.29618043652047055,0.3949913972066293,0.25,cr,eyes,./stimuli/audio/54/2_6_audio.wav
./stimuli/nods/54_2_6.mov,fake,9,54,-0.29618043652047055,0.3949913972066293,0.25,cr,nods,./stimuli/audio/54/2_6_audio.wav
./stimuli/original/60_4_6.mov,fake,9,60,-0.4040083525916895,0.253970190149846,0.3333333333333333,cr,original,./stimuli/audio/60/4_6_audio.wav
./stimuli/mouth/60_4_6.mov,fake,9,60,-0.4040083525916895,0.253970190149846,0.3333333333333333,cr,mouth,./stimuli/audio/60/4_6_audio.wav
./stimuli/eyes/60_4_6.mov,fake,9,60,-0.4040083525916895,0.253970190149846,0.3333333333333333,cr,eyes,./stimuli/audio/60/4_6_audio.wav
./stimuli/nods/60_4_6.mov,fake,9,60,-0.4040083525916895,0.253970190149846,0.3333333333333333,cr,nods,./stimuli/audio/60/4_6_audio.wav
./stimuli/original/2_2_3.mov,fake,8,2,0.129174971279355,-0.050235536081676954,0.5714285714285714,fa,original,./stimuli/audio/2/2_3_audio.wav
./stimuli/mouth/2_2_3.mov,fake,8,2,0.129174971279355,-0.050235536081676954,0.5714285714285714,fa,mouth,./stimuli/audio/2/2_3_audio.wav
./stimuli/eyes/2_2_3.mov,fake,8,2,0.129174971279355,-0.050235536081676954,0.5714285714285714,fa,eyes,./stimuli/audio/2/2_3_audio.wav
./stimuli/nods/2_2_3.mov,fake,8,2,0.129174971279355,-0.050235536081676954,0.5714285714285714,fa,nods,./stimuli/audio/2/2_3_audio.wav
./stimuli/original/14_1_5.mov,fake,8,14,0.425744218880069,-0.2822823059139167,0.6666666666666666,fa,original,./stimuli/audio/14/1_5_audio.wav
./stimuli/mouth/14_1_5.mov,fake,8,14,0.425744218880069,-0.2822823059139167,0.6666666666666666,fa,mouth,./stimuli/audio/14/1_5_audio.wav
./stimuli/eyes/14_1_5.mov,fake,8,14,0.425744218880069,-0.2822823059139167,0.6666666666666666,fa,eyes,./stimuli/audio/14/1_5_audio.wav
./stimuli/nods/14_1_5.mov,fake,8,14,0.425744218880069,-0.2822823059139167,0.6666666666666666,fa,nods,./stimuli/audio/14/1_5_audio.wav
./stimuli/original/56_2_3.mov,fake,11,56,0.5087935566381222,-0.06663988578182624,0.75,fa,original,./stimuli/audio/56/2_3_audio.wav
./stimuli/mouth/56_2_3.mov,fake,11,56,0.5087935566381222,-0.06663988578182624,0.75,fa,mouth,./stimuli/audio/56/2_3_audio.wav
./stimuli/eyes/56_2_3.mov,fake,11,56,0.5087935566381222,-0.06663988578182624,0.75,fa,eyes,./stimuli/audio/56/2_3_audio.wav
./stimuli/nods/56_2_3.mov,fake,11,56,0.5087935566381222,-0.06663988578182624,0.75,fa,nods,./stimuli/audio/56/2_3_audio.wav
./stimuli/original/58_1_2.mov,fake,14,58,0.10435640304664591,0.02021080964410129,0.6,fa,original,./stimuli/audio/58/1_2_audio.wav
./stimuli/mouth/58_1_2.mov,fake,14,58,0.10435640304664591,0.02021080964410129,0.6,fa,mouth,./stimuli/audio/58/1_2_audio.wav
./stimuli/eyes/58_1_2.mov,fake,14,58,0.10435640304664591,0.02021080964410129,0.6,fa,eyes,./stimuli/audio/58/1_2_audio.wav
./stimuli/nods/58_1_2.mov,fake,14,58,0.10435640304664591,0.02021080964410129,0.6,fa,nods,./stimuli/audio/58/1_2_audio.wav
./stimuli/original/22_19_3_23_2.mov,fake,11,22,0.08484422710888113,-0.043331687022501224,0.6,fa,original,./stimuli/audio/22/19_3_23_2_audio.wav
./stimuli/mouth/22_19_3_23_2.mov,fake,11,22,0.08484422710888113,-0.043331687022501224,0.6,fa,mouth,./stimuli/audio/22/19_3_23_2_audio.wav
./stimuli/eyes/22_19_3_23_2.mov,fake,11,22,0.08484422710888113,-0.043331687022501224,0.6,fa,eyes,./stimuli/audio/22/19_3_23_2_audio.wav
./stimuli/nods/22_19_3_23_2.mov,fake,11,22,0.08484422710888113,-0.043331687022501224,0.6,fa,nods,./stimuli/audio/22/19_3_23_2_audio.wav
./stimuli/original/28_26_5_27_6.mov,fake,7,28,0.14365129216079786,-0.12388720765740559,0.75,fa,original,./stimuli/audio/28/26_5_27_6_audio.wav
./stimuli/mouth/28_26_5_27_6.mov,fake,7,28,0.14365129216079786,-0.12388720765740559,0.75,fa,mouth,./stimuli/audio/28/26_5_27_6_audio.wav
./stimuli/eyes/28_26_5_27_6.mov,fake,7,28,0.14365129216079786,-0.12388720765740559,0.75,fa,eyes,./stimuli/audio/28/26_5_27_6_audio.wav
./stimuli/nods/28_26_5_27_6.mov,fake,7,28,0.14365129216079786,-0.12388720765740559,0.75,fa,nods,./stimuli/audio/28/26_5_27_6_audio.wav
./stimuli/original/31_29_3_32_4.mov,fake,11,31,0.09959067922407874,-0.018974100942408284,0.5714285714285714,fa,original,./stimuli/audio/31/29_3_32_4_audio.wav
./stimuli/mouth/31_29_3_32_4.mov,fake,11,31,0.09959067922407874,-0.018974100942408284,0.5714285714285714,fa,mouth,./stimuli/audio/31/29_3_32_4_audio.wav
./stimuli/eyes/31_29_3_32_4.mov,fake,11,31,0.09959067922407874,-0.018974100942408284,0.5714285714285714,fa,eyes,./stimuli/audio/31/29_3_32_4_audio.wav
./stimuli/nods/31_29_3_32_4.mov,fake,11,31,0.09959067922407874,-0.018974100942408284,0.5714285714285714,fa,nods,./stimuli/audio/31/29_3_32_4_audio.wav
./stimuli/original/43_3_7.mov,fake,11,43,0.030979213372310438,-0.09750080961576384,0.75,fa,original,./stimuli/audio/43/3_7_audio.wav
./stimuli/mouth/43_3_7.mov,fake,11,43,0.030979213372310438,-0.09750080961576384,0.75,fa,mouth,./stimuli/audio/43/3_7_audio.wav
./stimuli/eyes/43_3_7.mov,fake,11,43,0.030979213372310438,-0.09750080961576384,0.75,fa,eyes,./stimuli/audio/43/3_7_audio.wav
./stimuli/nods/43_3_7.mov,fake,11,43,0.030979213372310438,-0.09750080961576384,0.75,fa,nods,./stimuli/audio/43/3_7_audio.wav
./stimuli/original/55_4_7.mov,fake,12,55,0.07584842753372179,-0.17660186780226106,0.625,fa,original,./stimuli/audio/55/4_7_audio.wav
./stimuli/mouth/55_4_7.mov,fake,12,55,0.07584842753372179,-0.17660186780226106,0.625,fa,mouth,./stimuli/audio/55/4_7_audio.wav
./stimuli/eyes/55_4_7.mov,fake,12,55,0.07584842753372179,-0.17660186780226106,0.625,fa,eyes,./stimuli/audio/55/4_7_audio.wav
./stimuli/nods/55_4_7.mov,fake,12,55,0.07584842753372179,-0.17660186780226106,0.625,fa,nods,./stimuli/audio/55/4_7_audio.wav
./stimuli/original/49_52_1_58_4.mov,fake,7,49,0.2377582648191723,-0.22737814057092437,0.6,fa,original,./stimuli/audio/49/52_1_58_4_audio.wav
./stimuli/mouth/49_52_1_58_4.mov,fake,7,49,0.2377582648191723,-0.22737814057092437,0.6,fa,mouth,./stimuli/audio/49/52_1_58_4_audio.wav
./stimuli/eyes/49_52_1_58_4.mov,fake,7,49,0.2377582648191723,-0.22737814057092437,0.6,fa,eyes,./stimuli/audio/49/52_1_58_4_audio.wav
./stimuli/nods/49_52_1_58_4.mov,fake,7,49,0.2377582648191723,-0.22737814057092437,0.6,fa,nods,./stimuli/audio/49/52_1_58_4_audio.wav
